feature_id,explanation,harmfulness
55625,"Words denoting status, exclusivity, or resilience in contexts of societal or structural significance.",84.86206095867418
55642,"The plural noun ""papers"" in contexts related to digital or informational content.",0.01723288936897332
55706,Specific nouns describing natural phenomena or weather events.,0.0023698642531454414
55789,"Tokens indicating prepositions or descriptors of location, movement, or possession in context.",0.002065099851171976
55798,Adjectives or adverbs conveying intensity or extremity in descriptions.,5.286252649041362
55801,"Words indicating guidance, influence, or directness in abstract or practical contexts.",1.8846006676731175
55853,"Tokens signifying physical or metaphorical movement, adjustment, or fitting.",1.7344589259052463
56275,"Tokens ending in ""ing"" or ""ion"" that imply an action or process.",0.1571885715622722
56319,"Verbs indicating action, possession, or accomplishment in specific contexts.",0.3259100429831081
56446,"Tokens denoting collaboration, events, or systems in constructive or organizational contexts.",0.043341635294539375
56450,"The word ""world"" in a metaphorical or symbolic context.",0.20384838338841116
56528,Tokens referring to animals or animal-related terms often in metaphorical or descriptive contexts.,0.03703515617611076
56587,"Specialized technical or abstract terms often related to fragility, diagnostics, doctrines, or financial withdrawals.",78.03691348892488
56648,"Tokens representing specific or noteworthy entities, actions, or attributes in descriptive or situational contexts.",0.7455117946978119
56698,"Negatively framed actions or states often implying absence or lack, e.g., ""nothing,"" ""submitted,"" ""set.""",54.43751937472538
56800,"Words related to measurements, divisions, or abstract concepts of time and mechanics.",0.09906800689107267
56913,Tokens representing abstract concepts or key elements in specialized or professional contexts.,0.03009729680660914
56950,"Functional verbs or prepositions indicating actions, processes, or relationships.",0.021932044054758744
57013,"Tokens describing capacity, overflow, or fittingness, often metaphorically or in technical contexts.",0.22824526505053214
57093,"Tokens introducing abstract or thematic concepts like experiences, moments, topics, or perks.",0.07645611251773615
57216,"Singular nouns describing objects, concepts, or programs used in specific contexts or settings.",0.03982574440917885
57239,"Verbs or nouns involving physical actions or objects, often related to movement, handling, or construction.",18.218215696267684
57309,"Tokens representing proper nouns, trademarks, or titles emphasizing uniqueness or specificity.",0.005732196328198716
57315,"Technical nouns like ""equipment"" or ""supply,"" often related to machinery or tools in practical contexts.",0.002766179048710252
57364,"Tokens relating to actions or processes, often implying movement, change, or tracking.",1.0214927631812392
57623,Singular determiners or pronouns indicating specific entities in context-heavy phrases.,0.010126703663232093
57685,"Words indicating actions or relationships, often tied to human experiences or interactions.",6.636977763657698
57704,"Tokens related to time, responsibility, or agreement often appearing with prefixes or suffixes.",0.022775703753484384
57828,Words related to performing actions manually or intentionally.,0.4155598505716851
57859,Verbs or actions involving physical movement or interaction with digital environments.,1.1179315602492976
57956,"Adjectives or adverbs emphasizing precision, speed, or impactful qualities in actions or descriptions.",2.600450857547504
57973,"Rare or specialized words often linked to technical, financial, or descriptive contexts.",0.00394748499387923
58066,"Tokens related to detailed, precise, or technical concepts or actions, often involving effort or assembly.",0.03572160119225872
58153,"Tokens describing specific actions, qualities, or outputs with distinct semantic significance.",0.08053116043779528
58159,Tokens in postal addresses or formatting numeric sequences.,0.0011033696096569199
58338,"Proper nouns, brands, or specific titles often linked to distinct or notable entities.",0.018188809639780784
58342,Numerical tokens or specific technical terms often in quantified or enumerative contexts.,0.0024530592187083002
58460,"Verbs and nouns related to leisure, training, or organization often in descriptive or thematic contexts.",0.08778104186334487
58578,Tokens related to indirect compensation or abstract concepts in professional or institutional contexts.,0.6918371869188907
58715,"Tokens indicating completeness or entirety, such as ""full,"" ""complete,"" or ""well,"" in descriptive contexts.",0.008643479054452062
58736,"Tokens indicating possession or association, especially ""of"" and related constructs like ""-of"" or ""aka"".",0.00302615774901043
58922,"Unique or uncommon tokens often related to specific objects, names, or technical terms.",0.0038255856269540523
59099,Tokens related to types of rice or bacterial references in a nutritional or culinary context.,1.3393511682598327
59147,Tokens representing physical actions or objects in spatial contexts.,0.22849807635806857
59198,"Specialized or technical nouns often related to certainty, organization, or manufacturing.",0.0075805288455447675
59315,"Verbs indicating actions or processes involving placement, initiation, or causation.",0.7177847730804964
59539,"Words expressing confidence or absolute certainty like ""certain"" and ""sure"".",0.10359739486586314
59588,"Specific ordinal or quantitative terms, often indicating sequence, precedence, or numerical identifiers.",0.002782503796760874
59609,"Words related to quantities or actions involving ""shot"" or ""to"" in contexts of giving or consuming.",56.04352589652834
59615,"Action-related tokens in procedural, sequential, or input contexts, often indicating a step or transition.",0.011479539413597134
59765,"Tokens with rare or specialized phonetic patterns, often mid-word, like ""lit,"" ""tal,"" ""slash,"" ""vil,"" or ""calc.""",0.0013474421351193906
59812,Action-related verbs indicating physical interaction or movement.,31.209598874835883
59877,"Specific words indicating inquiry, measurement, or activities, such as ""question,"" ""Ah,"" ""Walk,"" ""cross,"" ""for,"" or ""jumper.""",0.0804573201853222
59945,"Verbs indicating actions or changes in state, often involving movement, transition, or association.",0.6384347044310749
59968,"Tokens with rare or formal usage often related to abstract concepts, events, or specialized contexts.",0.012841846312394106
59977,"Words indicating prominence, protection, or distinctive traits in political, physical, or descriptive contexts.",75.08554612272928
60184,"Formal or rare words denoting abstract concepts, outcomes, or actions.",0.13324236333431794
